Time,"6"" Moisture","12"" Moisture","24"" Moisture"
2019-08-06T01:38:11.219-05:00,-12.79,-10.78,-18.32
2019-08-06T01:38:11.664-05:00,-12.79,-10.74,-18.32
2019-08-06T01:38:12.118-05:00,-12.79,-10.74,-18.32
2019-08-06T01:38:12.125-05:00,-12.79,-10.74,-18.32
2019-08-06T01:38:12.127-05:00,-12.79,-10.74,-18.32
2019-08-06T01:40:50.138-05:00,-12.84,-10.78,-18.45
2019-08-06T01:40:50.624-05:00,-12.77,-10.76,-18.42
2019-08-06T01:40:50.626-05:00,-12.82,-10.76,-18.42
2019-08-06T01:40:51.188-05:00,-12.77,-10.76,-18.42
2019-08-06T01:40:51.192-05:00,-12.77,-10.76,-18.42
2019-08-06T01:40:51.198-05:00,-12.82,-10.76,-18.48
2019-08-06T01:45:54.480-05:00,-12.82,-10.76,-18.55
2019-08-06T01:45:54.998-05:00,-12.82,-10.76,-18.55
2019-08-06T01:45:55.377-05:00,-12.82,-10.76,-18.55
2019-08-06T01:45:55.381-05:00,-12.82,-10.76,-18.55
2019-08-06T01:45:55.383-05:00,-12.82,-10.76,-18.55
2019-08-06T01:45:55.384-05:00,-12.82,-10.76,-18.61
2019-08-06T01:45:55.385-05:00,-12.82,-10.76,-18.61
2019-08-06T01:48:55.391-05:00,-12.82,-10.76,-18.61
2019-08-06T01:48:55.395-05:00,-12.82,-10.76,-18.61
2019-08-06T01:48:55.397-05:00,-12.82,-10.76,-18.68
2019-08-06T01:48:55.398-05:00,-12.82,-10.76,-18.68
2019-08-06T01:48:55.934-05:00,-12.82,-10.76,-18.68
2019-08-06T01:48:55.937-05:00,-12.82,-10.76,-18.68
2019-08-06T01:48:55.938-05:00,-12.82,-10.76,-18.68
2019-08-06T01:48:55.939-05:00,-12.82,-10.76,-18.68
2019-08-06T02:52:33.158-05:00,-12.82,-10.76,-18.74
2019-08-06T02:52:33.697-05:00,-12.82,-10.76,-18.74
2019-08-06T02:52:34.203-05:00,-12.87,-10.76,-18.74
2019-08-06T02:52:34.205-05:00,-12.87,-10.76,-18.74
2019-08-06T02:52:34.208-05:00,-12.87,-10.76,-18.74
2019-08-06T03:32:39.948-05:00,-12.97,-11.03,-20.57
2019-08-06T03:32:40.432-05:00,-12.97,-11.03,-20.57
2019-08-06T03:32:40.436-05:00,-12.97,-11.03,-20.57
2019-08-06T03:32:40.977-05:00,-12.97,-10.99,-20.57
2019-08-06T03:32:40.979-05:00,-12.97,-11.03,-20.57
2019-08-06T03:32:40.982-05:00,-12.97,-11.03,-20.57
2019-08-06T03:46:13.704-05:00,-13.1,-11.23,-21.62
2019-08-06T03:46:14.241-05:00,-13.1,-11.23,-21.62
2019-08-06T03:46:14.243-05:00,-13.1,-11.23,-21.62
2019-08-06T03:46:14.833-05:00,-13.1,-11.23,-21.69
2019-08-06T03:46:14.835-05:00,-13.1,-11.23,-21.69
2019-08-06T03:46:14.837-05:00,-13.1,-11.23,-21.69
2019-08-06T03:59:25.753-05:00,-13.14,-11.36,-21.99
2019-08-06T03:59:26.652-05:00,-13.14,-11.36,-21.99
2019-08-06T03:59:26.658-05:00,-13.12,-11.34,-21.95
2019-08-06T03:59:26.661-05:00,-13.14,-11.36,-21.99
2019-08-06T03:59:26.953-05:00,-13.14,-11.36,-22.06
2019-08-06T04:25:57.713-05:00,-13.17,-11.47,-22.25
2019-08-06T04:25:58.140-05:00,-13.14,-11.49,-22.29
2019-08-06T04:25:58.146-05:00,-13.14,-11.49,-22.29
2019-08-06T04:25:58.150-05:00,-13.12,-11.47,-22.33
2019-08-06T04:25:58.439-05:00,-13.12,-11.47,-22.33
2019-08-06T04:30:14.256-05:00,-13.27,-11.74,-22.87
2019-08-06T04:30:14.742-05:00,-13.27,-11.78,-22.87
2019-08-06T04:30:15.283-05:00,-13.27,-11.78,-22.87
2019-08-06T04:30:15.286-05:00,-13.27,-11.74,-22.87
2019-08-06T04:30:15.289-05:00,-13.27,-11.74,-22.95
2019-08-06T04:33:11.336-05:00,-13.27,-11.78,-22.95
2019-08-06T04:33:11.776-05:00,-13.27,-11.78,-22.95
2019-08-06T04:33:11.782-05:00,-13.27,-11.78,-23.03
2019-08-06T04:33:12.241-05:00,-13.27,-11.83,-22.95
2019-08-06T04:33:12.244-05:00,-13.27,-11.78,-23.03
2019-08-06T04:33:12.536-05:00,-13.27,-11.83,-23.03
2019-08-06T04:51:58.197-05:00,-13.27,-11.83,-23.03
2019-08-06T04:51:58.643-05:00,-13.32,-11.92,-23.11
2019-08-06T04:51:58.644-05:00,-13.37,-12.01,-23.18
2019-08-06T04:51:58.646-05:00,-13.35,-12.08,-23.31
2019-08-06T04:51:59.129-05:00,-13.35,-12.08,-23.31
2019-08-06T05:06:09.833-05:00,-13.44,-12.12,-23.39
2019-08-06T05:06:10.337-05:00,-13.44,-12.12,-23.39
2019-08-06T05:06:10.340-05:00,-13.4,-12.12,-23.39
2019-08-06T05:06:10.961-05:00,-13.4,-12.12,-23.39
2019-08-06T05:06:10.965-05:00,-13.47,-12.14,-23.42
2019-08-06T05:06:10.967-05:00,-13.44,-12.12,-23.39
2019-08-06T05:27:55.250-05:00,-13.59,-12.35,-23.63
2019-08-06T05:27:55.700-05:00,-13.59,-12.35,-23.63
2019-08-06T05:27:55.704-05:00,-13.59,-12.35,-23.71
2019-08-06T05:27:56.156-05:00,-13.54,-12.35,-23.63
2019-08-06T05:27:56.158-05:00,-13.61,-12.37,-23.66
2019-08-06T05:27:56.452-05:00,-13.54,-12.35,-23.63
2019-08-06T07:57:52.197-05:00,-13.87,-12.66,-24
2019-08-06T07:57:52.638-05:00,-13.87,-12.66,-24
2019-08-06T07:57:52.641-05:00,-13.87,-12.66,-24
2019-08-06T07:57:53.102-05:00,-13.87,-12.66,-24
2019-08-06T07:57:53.111-05:00,-13.87,-12.66,-24
2019-08-06T07:57:53.397-05:00,-13.87,-12.66,-24
2019-08-06T09:54:42.676-05:00,-17.17,-15.73,-25.55
2019-08-06T09:54:43.121-05:00,-17.17,-15.73,-25.55
2019-08-06T09:54:43.129-05:00,-17.2,-15.75,-25.59
2019-08-06T09:54:43.582-05:00,-17.17,-15.73,-25.55
2019-08-06T09:54:43.585-05:00,-17.17,-15.73,-25.55
2019-08-06T09:54:43.895-05:00,-17.23,-15.73,-25.55
2019-08-06T11:33:55.177-05:00,-23.54,-22.28,-27.66
2019-08-06T11:33:55.620-05:00,-23.62,-22.28,-27.56
2019-08-06T11:33:55.622-05:00,-23.62,-22.28,-27.56
2019-08-06T11:33:56.102-05:00,-23.62,-22.28,-27.56
2019-08-06T11:33:56.104-05:00,-23.62,-22.21,-27.66
2019-08-06T11:33:56.397-05:00,-23.62,-22.28,-27.56
2019-08-06T11:36:51.142-05:00,-23.66,-22.39,-27.61
2019-08-06T11:36:51.146-05:00,-23.66,-22.39,-27.61
2019-08-06T11:36:51.681-05:00,-23.66,-22.39,-27.61
2019-08-06T11:36:51.688-05:00,-23.66,-22.39,-27.61
2019-08-06T11:36:51.691-05:00,-23.66,-22.39,-27.61
2019-08-06T11:36:51.982-05:00,-23.66,-22.39,-27.61
2019-08-06T11:43:11.834-05:00,-23.74,-22.47,-27.61
2019-08-06T11:43:12.315-05:00,-23.82,-22.47,-27.61
2019-08-06T11:43:12.320-05:00,-23.82,-22.47,-27.61
2019-08-06T11:43:12.861-05:00,-23.74,-22.47,-27.61
2019-08-06T11:43:12.863-05:00,-23.82,-22.47,-27.7
2019-08-06T11:43:12.865-05:00,-23.82,-22.47,-27.7
2019-08-06T11:58:11.333-05:00,-24.02,-22.66,-27.75
2019-08-06T11:58:11.815-05:00,-24.02,-22.66,-27.65
2019-08-06T11:58:11.817-05:00,-23.94,-22.66,-27.75
2019-08-06T11:58:12.357-05:00,-24.02,-22.66,-27.75
2019-08-06T11:58:12.360-05:00,-24.02,-22.66,-27.65
2019-08-06T11:58:12.363-05:00,-24.02,-22.66,-27.75
2019-08-06T12:08:17.304-05:00,-24.64,-23.32,-27.78
2019-08-06T12:08:17.784-05:00,-24.64,-23.4,-27.78
2019-08-06T12:08:17.795-05:00,-24.64,-23.32,-27.78
2019-08-06T12:08:18.331-05:00,-24.64,-23.4,-27.78
2019-08-06T12:08:18.335-05:00,-24.64,-23.4,-27.78
2019-08-06T12:08:18.339-05:00,-24.64,-23.4,-27.88
2019-08-06T14:23:09.766-05:00,-29.27,-28.97,-28.48
2019-08-06T14:23:09.771-05:00,-29.27,-28.97,-28.38
2019-08-06T14:23:09.772-05:00,-29.27,-28.97,-28.38
2019-08-06T14:26:55.921-05:00,-29.38,-29.07,-28.38
2019-08-06T14:26:56.333-05:00,-29.38,-29.07,-28.38
2019-08-06T14:26:56.875-05:00,-29.48,-29.07,-28.38
2019-08-06T14:26:56.877-05:00,-29.48,-29.07,-28.38
2019-08-06T14:26:56.880-05:00,-29.48,-29.07,-28.38
2019-08-06T14:30:21.021-05:00,-29.58,-29.17,-28.38
2019-08-06T14:30:21.506-05:00,-29.58,-29.17,-28.38
2019-08-06T14:30:21.509-05:00,-29.58,-29.27,-28.48
2019-08-06T14:30:22.048-05:00,-29.48,-29.27,-28.38
2019-08-06T14:30:22.052-05:00,-29.58,-29.27,-28.38
2019-08-06T14:30:22.056-05:00,-29.58,-29.27,-28.38
2019-08-06T14:40:51.658-05:00,-29.58,-29.38,-28.48
2019-08-06T14:40:52.142-05:00,-29.68,-29.27,-28.38
2019-08-06T14:40:52.146-05:00,-29.68,-29.38,-28.48
2019-08-06T14:40:52.683-05:00,-29.68,-29.38,-28.38
2019-08-06T14:40:52.685-05:00,-29.68,-29.38,-28.38
2019-08-06T14:40:52.688-05:00,-29.68,-29.38,-28.38
2019-08-06T14:58:23.930-05:00,-29.99,-29.79,-28.38
2019-08-06T14:58:24.409-05:00,-29.99,-29.79,-28.38
2019-08-06T14:58:24.416-05:00,-29.99,-29.79,-28.48
2019-08-06T14:58:24.948-05:00,-29.99,-29.79,-28.48
2019-08-06T14:58:24.951-05:00,-29.99,-29.79,-28.38
2019-08-06T14:58:24.954-05:00,-29.99,-29.79,-28.38
2019-08-06T15:03:02.855-05:00,-30.62,-30.52,-28.38
2019-08-06T15:03:03.341-05:00,-30.73,-30.52,-28.38
2019-08-06T15:03:03.879-05:00,-30.73,-30.52,-28.38
2019-08-06T15:03:03.883-05:00,-30.73,-30.52,-28.38
2019-08-06T15:03:03.885-05:00,-30.62,-30.52,-28.38
2019-08-06T18:59:20.880-05:00,-35.45,-35.95,-28.05
2019-08-06T20:59:47.130-05:00,-39.74,-40.32,-27.73
2019-08-06T23:00:16.280-05:00,-43.3,-43.14,-26.98
2019-08-07T05:59:49.871-05:00,-54.9,-50.08,-25.98
2019-08-07T06:21:34.000-05:00,-57.83,-51.38,-25.78
2019-08-07T08:33:18.000-05:00,-62.12,-53.48,-26.18
2019-08-07T10:45:08.000-05:00,-67.14,-56.72,-27.25
2019-08-07T12:57:18.000-05:00,-72.21,-60.09,-28.14
2019-08-07T15:09:45.000-05:00,-75.95,-62.51,-28.57
2019-08-07T17:22:17.000-05:00,-80.63,-63.21,-28.17
2019-08-07T19:23:21.000-05:00,-12.98,-12.13,-22.95
2019-08-07T21:47:38.000-05:00,-13.04,-11.73,-23.27
2019-08-07T23:59:32.000-05:00,-13.15,-12.07,-24.43
2019-08-08T02:11:24.000-05:00,-13.13,-13.32,-28.63
2019-08-08T04:23:37.000-05:00,-13.08,-15.66,-35.83
2019-08-08T06:35:23.000-05:00,-13.36,-18.49,-41.73
2019-08-08T08:47:09.000-05:00,-14.49,-22.01,-48.98
2019-08-08T10:59:03.000-05:00,-16.47,-25.97,-54.01
2019-08-08T12:59:05.000-05:00,-18.69,-30.59,-57.77
2019-08-08T13:23:44.000-05:00,-18.69,-30.7,-57.52
2019-08-08T13:23:47.000-05:00,-18.69,-30.59,-57.52
2019-08-08T13:23:49.000-05:00,-18.69,-30.59,-57.52
2019-08-08T13:23:51.000-05:00,-18.69,-30.59,-57.52
2019-08-08T13:32:02.000-05:00,-18.85,-30.96,-57.84
2019-08-08T13:32:07.000-05:00,-18.85,-30.96,-57.6
2019-08-08T13:32:09.000-05:00,-18.92,-30.96,-57.84
2019-08-08T13:32:11.000-05:00,-18.92,-30.96,-57.6
2019-08-08T13:32:13.000-05:00,-18.85,-30.96,-57.84
2019-08-08T13:32:16.000-05:00,-18.85,-30.96,-57.84
2019-08-08T13:35:10.000-05:00,-18.92,-30.96,-57.84
2019-08-08T13:35:12.000-05:00,-18.92,-30.96,-57.84
2019-08-08T13:35:23.000-05:00,-18.92,-31.07,-57.84
2019-08-08T13:35:28.000-05:00,-18.92,-31.07,-57.84
2019-08-08T13:35:30.000-05:00,-18.92,-31.07,-57.84
2019-08-08T13:35:33.000-05:00,-18.92,-31.07,-57.84
2019-08-08T13:40:03.000-05:00,-19.01,-31.23,-57.92
2019-08-08T13:40:05.000-05:00,-19.01,-31.23,-57.92
2019-08-08T13:40:07.000-05:00,-18.95,-31.23,-57.92
2019-08-08T13:40:09.000-05:00,-18.98,-31.18,-57.84
2019-08-08T13:40:10.000-05:00,-18.98,-31.18,-57.84
2019-08-08T13:40:22.000-05:00,-19.01,-31.23,-57.92
2019-08-08T13:40:30.000-05:00,-19.01,-31.23,-57.92
2019-08-08T13:41:03.000-05:00,-19.05,-31.18,-57.84
2019-08-08T13:42:14.000-05:00,-19.08,-31.23,-57.92
2019-08-08T13:42:16.000-05:00,-19.08,-31.34,-57.92
2019-08-08T13:42:18.000-05:00,-19.08,-31.34,-57.92
2019-08-08T13:42:20.000-05:00,-19.08,-31.23,-57.92
2019-08-08T13:42:23.000-05:00,-19.08,-31.34,-57.92
2019-08-08T13:42:25.000-05:00,-19.08,-31.34,-57.92
2019-08-08T15:52:07.000-05:00,-21.6,-35.56,-59.08
2019-08-08T18:04:43.000-05:00,-23.75,-39.13,-58.83
2019-08-08T20:17:00.000-05:00,-25.56,-41.27,-57.61
2019-08-08T22:29:34.000-05:00,-27.35,-42.96,-56.56
2019-08-09T00:41:32.000-05:00,-28.98,-44.26,-55.29
2019-08-09T02:53:28.000-05:00,-30.58,-45.55,-54.29
2019-08-09T05:05:24.000-05:00,-32.12,-46.63,-53.46
2019-08-09T09:29:16.000-05:00,-35.77,-50.83,-52.32
2019-08-09T11:41:23.000-05:00,-38.28,-53.13,-52.69
2019-08-09T13:18:19.000-05:00,-40.44,-54.83,-52.82
2019-08-09T13:18:21.000-05:00,-40.44,-55.05,-52.82
2019-08-09T13:18:23.000-05:00,-40.44,-55.05,-52.82
2019-08-09T13:18:25.000-05:00,-40.44,-54.83,-52.82
2019-08-09T13:21:14.000-05:00,-40.44,-55.05,-52.82
2019-08-09T13:21:26.000-05:00,-40.44,-55.05,-52.82
2019-08-09T13:21:32.000-05:00,-40.44,-55.05,-52.82
2019-08-09T13:21:38.000-05:00,-40.59,-55.05,-52.82
2019-08-09T13:21:40.000-05:00,-40.44,-54.83,-52.82
2019-08-09T13:21:42.000-05:00,-40.59,-55.05,-52.82
2019-08-09T13:23:13.000-05:00,-40.59,-55.05,-53.04
2019-08-09T13:23:44.000-05:00,-40.59,-55.05,-52.82
2019-08-09T13:23:50.000-05:00,-40.59,-55.05,-52.82
2019-08-09T13:23:56.000-05:00,-40.59,-55.05,-52.82
2019-08-09T13:24:03.000-05:00,-40.59,-54.83,-52.82
2019-08-09T13:24:05.000-05:00,-40.59,-55.05,-52.82
2019-08-09T13:26:13.000-05:00,-40.59,-55.05,-52.82
2019-08-09T13:26:15.000-05:00,-40.59,-55.05,-52.82
2019-08-09T13:26:17.000-05:00,-40.59,-55.05,-52.82
2019-08-09T13:26:19.000-05:00,-40.59,-55.05,-52.82
2019-08-09T13:26:21.000-05:00,-40.59,-55.05,-52.82
2019-08-09T13:26:23.000-05:00,-40.59,-55.05,-52.82
2019-08-09T13:38:45.000-05:00,-40.89,-55.28,-52.6
2019-08-09T13:38:50.000-05:00,-40.89,-55.05,-52.6
2019-08-09T13:38:52.000-05:00,-40.89,-55.05,-52.82
2019-08-09T13:38:54.000-05:00,-40.96,-55.13,-52.89
2019-08-09T13:38:57.000-05:00,-40.89,-55.05,-52.6
2019-08-09T13:38:59.000-05:00,-40.89,-55.28,-52.82
2019-08-09T13:55:32.000-05:00,-41.26,-55.36,-52.67
2019-08-09T13:56:13.000-05:00,-41.26,-55.36,-52.67
2019-08-09T13:56:15.000-05:00,-41.26,-55.36,-52.67
2019-08-09T13:56:18.000-05:00,-41.19,-55.28,-52.6
2019-08-09T13:56:20.000-05:00,-41.26,-55.36,-52.67
2019-08-09T13:56:22.000-05:00,-41.26,-55.36,-52.67
2019-08-09T14:36:53.000-05:00,-42.09,-55.9,-51.67
2019-08-09T14:36:55.000-05:00,-42.09,-55.9,-51.67
2019-08-09T14:36:57.000-05:00,-42.09,-55.9,-52.53
2019-08-09T14:36:59.000-05:00,-42.25,-56.13,-51.67
2019-08-09T14:37:01.000-05:00,-42.09,-55.9,-51.67
2019-08-09T14:37:03.000-05:00,-42.09,-55.9,-51.67
2019-08-09T17:12:43.000-05:00,-45.28,-57.81,-50.4
2019-08-09T19:13:32.000-05:00,-47.01,-58.83,-48.86
2019-08-09T21:25:46.000-05:00,-48.13,-59.43,-47.21
2019-08-09T23:37:51.000-05:00,-50.2,-59.61,-45.89
2019-08-10T01:49:49.000-05:00,-51.51,-59.69,-44.82
2019-08-10T04:01:44.000-05:00,-52.66,-59.78,-44
2019-08-10T06:13:40.000-05:00,-53.84,-60.12,-43.36
2019-08-10T08:25:36.000-05:00,-55.54,-60.73,-43.38
2019-08-10T10:37:37.000-05:00,-57.69,-61.78,-43.54
2019-08-10T12:44:37.000-05:00,-60.84,-64.34,-44.71
2019-08-10T14:45:10.000-05:00,-64.28,-66.27,-45.07
2019-08-10T16:57:48.000-05:00,-37.91,-67.32,-44.23
2019-08-10T19:10:05.000-05:00,-44.66,-68.24,-43.51
2019-08-10T21:22:21.000-05:00,-49.45,-67.71,-42.16
2019-08-10T23:34:28.000-05:00,-55.23,-67.33,-41.36
2019-08-11T01:46:29.000-05:00,-59.1,-67.05,-40.5
2019-08-11T03:46:31.000-05:00,-61.7,-66.47,-39.81
2019-08-11T03:46:31.000-05:00,-61.7,-66.47,-39.81
2019-08-11T06:10:23.000-05:00,-63.88,-65.89,-38.99
2019-08-11T08:10:25.000-05:00,-66.67,-66.96,-39.36
2019-08-11T10:34:13.000-05:00,-69.93,-69.62,-40.46
2019-08-11T10:46:59.000-05:00,-69.93,-69.31,-40.31
2019-08-11T10:47:05.000-05:00,-69.93,-69.31,-40.46
2019-08-11T10:47:07.000-05:00,-69.93,-69.31,-40.46
2019-08-11T12:47:46.000-05:00,-73.9,-71.61,-41.13
2019-08-11T13:00:47.000-05:00,-73.9,-71.61,-41.13
2019-08-11T13:00:52.000-05:00,-73.9,-71.61,-41.13
2019-08-11T13:00:59.000-05:00,-73.9,-71.61,-41.13
2019-08-11T13:01:05.000-05:00,-73.9,-71.61,-41.13
2019-08-11T13:01:07.000-05:00,-73.9,-71.61,-41.13
2019-08-11T13:12:51.000-05:00,-74.34,-71.71,-41.2
2019-08-11T13:13:25.000-05:00,-74.34,-71.71,-41.2
2019-08-11T13:13:50.000-05:00,-74.34,-71.71,-41.2
2019-08-11T13:17:03.000-05:00,-74.44,-71.8,-41.27
2019-08-11T13:17:05.000-05:00,-74.78,-71.8,-41.27
2019-08-11T13:17:07.000-05:00,-74.44,-71.8,-41.27
2019-08-11T13:38:22.000-05:00,-75.22,-72.22,-41.34
2019-08-11T13:38:24.000-05:00,-75.22,-72.22,-41.34
2019-08-11T13:38:26.000-05:00,-75.12,-72.13,-41.27
2019-08-11T13:38:28.000-05:00,-75.12,-72.13,-41.27
2019-08-11T13:38:30.000-05:00,-75.22,-72.22,-41.34
2019-08-11T13:38:32.000-05:00,-75.12,-71.8,-41.27
2019-08-11T16:08:48.000-05:00,-79.22,-73.3,-40.96
2019-08-11T16:08:54.000-05:00,-79.22,-73.64,-41.11
2019-08-11T16:08:56.000-05:00,-79.22,-73.3,-40.96
2019-08-11T16:08:58.000-05:00,-79.22,-73.3,-41.11
2019-08-11T16:09:00.000-05:00,-79.22,-73.3,-41.11
2019-08-11T16:09:02.000-05:00,-79.22,-73.3,-40.96
2019-08-11T16:29:00.000-05:00,-79.74,-73.44,-40.82
2019-08-11T16:29:02.000-05:00,-79.74,-73.44,-40.82
2019-08-11T16:29:06.000-05:00,-79.74,-73.44,-40.97
2019-08-11T16:29:08.000-05:00,-79.74,-73.44,-40.97
2019-08-11T16:29:10.000-05:00,-79.74,-73.44,-40.82
2019-08-11T16:29:12.000-05:00,-79.74,-73.44,-40.97
2019-08-11T17:32:19.000-05:00,-81.02,-73.57,-40.68
2019-08-11T17:32:21.000-05:00,-81.02,-73.57,-40.53
2019-08-11T17:32:23.000-05:00,-81.02,-73.57,-40.68
2019-08-11T17:32:25.000-05:00,-81.02,-73.9,-40.68
2019-08-11T17:32:27.000-05:00,-81.4,-73.9,-40.68
2019-08-11T17:32:29.000-05:00,-81.4,-73.9,-40.68
2019-08-11T18:49:22.000-05:00,-82.61,-74.27,-40.32
2019-08-11T18:49:24.000-05:00,-82.61,-74.27,-40.32
2019-08-11T18:49:26.000-05:00,-83,-74.27,-40.32
2019-08-11T18:49:28.000-05:00,-83,-74.27,-40.32
2019-08-11T18:49:30.000-05:00,-83,-74.27,-40.32
2019-08-11T18:49:32.000-05:00,-82.61,-74.27,-40.32
2019-08-11T19:06:20.000-05:00,-82.88,-74.17,-40.25
2019-08-11T19:06:23.000-05:00,-82.88,-74.17,-40.25
2019-08-11T19:06:27.000-05:00,-83.28,-74.17,-40.25
2019-08-11T19:06:30.000-05:00,-83.28,-74.17,-40.25
2019-08-11T19:06:32.000-05:00,-83.16,-74.07,-40.19
2019-08-11T19:06:34.000-05:00,-82.88,-74.17,-40.25
2019-08-11T19:25:32.000-05:00,-83.44,-74.3,-40.12
2019-08-11T19:25:34.000-05:00,-83.44,-74.3,-39.97
2019-08-11T19:25:36.000-05:00,-83.05,-74.3,-39.97
2019-08-11T19:25:38.000-05:00,-83.33,-74.2,-39.91
2019-08-11T19:25:40.000-05:00,-83.44,-74.3,-40.12
2019-08-11T19:25:42.000-05:00,-83.33,-74.2,-40.05
2019-08-11T21:51:08.000-05:00,-84.28,-73.57,-38.52
2019-08-11T21:51:13.000-05:00,-84.28,-73.57,-38.52
2019-08-11T21:51:18.000-05:00,-84.28,-73.57,-38.52
2019-08-11T21:51:23.000-05:00,-84.28,-73.57,-38.52
2019-08-11T21:51:28.000-05:00,-84.28,-73.57,-38.52
2019-08-11T21:51:33.000-05:00,-84.28,-73.57,-38.52
2019-08-11T23:53:35.000-05:00,-85.38,-73.07,-37.56
2019-08-11T23:53:40.000-05:00,-85.38,-73.07,-37.69
2019-08-11T23:53:45.000-05:00,-85.38,-73.07,-37.69
2019-08-11T23:53:50.000-05:00,-85.38,-73.07,-37.69
2019-08-11T23:53:56.000-05:00,-85.38,-73.07,-37.69
2019-08-11T23:54:01.000-05:00,-84.97,-73.07,-37.69
2019-08-12T01:58:24.000-05:00,-86.33,-72.77,-36.88
2019-08-12T01:58:29.000-05:00,-86.33,-72.77,-36.88
2019-08-12T01:58:34.000-05:00,-86.33,-72.77,-36.88
