Date,Sensor1,Sensor2,Sensor3
5/24/2018 11:32,0,0,0
5/24/2018 11:38,0,0,0
5/24/2018 12:01,0,0,0
5/24/2018 13:02,0,0,0
5/24/2018 14:01,0,0,0
5/24/2018 15:02,0,0,0
5/24/2018 16:01,0,0,0
5/24/2018 16:56,0,0,0
5/24/2018 17:00,0,0,0
5/24/2018 17:06,0,0,0
5/24/2018 18:01,7.1,0,0
5/24/2018 19:00,11.9,0,0
5/24/2018 20:01,11.9,0,0
5/24/2018 21:02,13.4,0,0
5/24/2018 22:00,13.9,0,0
5/24/2018 23:01,14.2,2.8,0
5/25/2018 1:01,14.8,10.4,0
5/25/2018 2:02,15,11,0
5/25/2018 3:00,15.1,11.5,0
5/25/2018 5:00,15.5,12.2,0
5/25/2018 6:01,15.5,12.3,0
5/25/2018 7:02,15.7,12.5,0
5/25/2018 8:00,15.8,12.6,0
5/25/2018 9:01,15.8,12.7,0
5/25/2018 10:00,16,12.9,0
5/25/2018 11:01,16.1,12.9,0
5/25/2018 12:01,16.4,13,0
5/25/2018 13:00,16.4,13.4,0
5/25/2018 15:00,16.8,13.5,0
5/25/2018 16:01,17,13.7,0
5/25/2018 18:00,17.3,13.9,0
5/25/2018 19:01,11.4,12.8,0
5/25/2018 20:00,11,12.2,0
5/25/2018 21:01,12.9,13,0
5/25/2018 22:00,14,13.4,0
5/25/2018 23:01,14.4,13.4,0
5/26/2018 2:01,14.9,13.7,0
5/26/2018 3:00,15,13.8,0
5/26/2018 5:02,15.2,13.8,0
5/26/2018 6:01,15.2,13.8,0
5/26/2018 7:01,15.2,13.9,0
5/26/2018 8:00,15.4,13.9,0
5/26/2018 9:01,15.4,13.9,0
5/26/2018 10:00,15.4,13.9,0
5/26/2018 11:01,15.4,13.9,0
5/26/2018 12:02,15.4,13.9,0
5/26/2018 13:00,15.5,13.9,0.2
5/26/2018 14:01,15.6,14,0.2
5/26/2018 16:01,15.8,14.1,0.5
5/26/2018 17:00,15.9,14.1,0.5
5/26/2018 18:00,16.1,14.1,0.5
5/26/2018 19:01,16.2,14.2,0.5
5/26/2018 20:00,16.2,14.3,0.9
5/26/2018 21:01,16.3,14.2,0.9
5/26/2018 22:00,16.4,14.2,0.9
5/26/2018 23:01,16.4,14.2,1.2
5/27/2018 1:00,16.4,14.4,0.9
5/27/2018 2:01,16.5,14.2,1.2
5/27/2018 3:01,16.6,14.3,1.2
5/27/2018 4:00,16.7,14.3,1.5
5/27/2018 5:01,16.8,14.2,1.2
5/27/2018 6:00,16.8,14.2,1.8
5/27/2018 7:01,16.6,14.5,1.5
5/27/2018 8:02,17,14.4,1.5
5/27/2018 9:00,17,14.3,1.5
5/27/2018 10:01,17.1,14.4,1.5
5/27/2018 11:00,17.1,14.4,1.5
5/27/2018 12:01,17.1,14.5,1.8
5/27/2018 13:02,17.1,14.5,1.8
5/27/2018 14:00,17.1,14.5,2.2
5/27/2018 15:01,17.1,14.6,2.2
5/27/2018 16:00,17.3,14.6,1.8
5/27/2018 17:01,17.4,14.7,2.2
5/27/2018 18:00,17.6,14.8,2.2
5/27/2018 19:00,17.9,14.8,2.5
5/27/2018 20:01,17.7,14.7,2.2
5/27/2018 21:00,17.9,14.7,2.5
5/27/2018 22:01,17.9,14.6,2.8
5/27/2018 23:02,0,0,0
5/28/2018 0:00,0,0,0
5/28/2018 1:01,0,0,0
5/28/2018 2:00,0,0,0
5/28/2018 3:01,0,0,0
5/28/2018 4:00,0,0,0
5/28/2018 5:01,0,0,0
5/28/2018 6:01,1.2,1.8,0
5/28/2018 7:00,1.8,5.1,0
5/28/2018 8:01,4.5,8.1,0
5/28/2018 9:00,5.4,10.8,0
5/28/2018 10:01,7.4,11.2,0
5/28/2018 11:02,10.5,11.5,0
5/28/2018 12:00,11.1,11.7,0
5/28/2018 13:01,11.7,12,0.2
5/28/2018 14:00,12,12.1,0.5
5/28/2018 15:01,12.4,12.2,0.9
5/28/2018 16:02,12.6,12.4,1.2
5/28/2018 17:00,12.9,12.5,1.8
5/28/2018 18:01,13,12.7,1.8
5/28/2018 19:00,13.3,12.8,2.2
5/28/2018 20:01,13.4,12.9,2.2
5/28/2018 21:00,13.6,12.9,2.5
5/28/2018 22:01,13.7,12.9,2.8
5/28/2018 22:01,13.7,12.9,2.8
5/28/2018 23:02,13.8,13,3.1
5/29/2018 0:00,13.8,12.9,3.1
5/29/2018 1:01,13.9,13.1,3.1
5/29/2018 2:00,13.9,13,2.8
5/29/2018 3:01,14,13,3.5
5/29/2018 4:02,14.2,13.2,3.1
5/29/2018 5:00,14.2,13.2,3.5
5/29/2018 6:01,14.2,13.3,3.1
5/29/2018 7:00,14.3,13.2,3.5
5/29/2018 8:01,14.4,13.3,3.5
5/29/2018 9:02,14.5,13.3,3.8
5/29/2018 10:01,14.5,13.4,3.8
5/29/2018 11:01,14.5,13.4,3.5
5/29/2018 12:00,14.5,13.4,3.8
5/29/2018 13:01,14.4,13.4,4.1
5/29/2018 14:00,0,0,0
5/29/2018 15:01,0,0,0
5/29/2018 16:01,0,0,0
5/29/2018 17:00,0,0,0
5/29/2018 18:01,0.2,0,0
5/29/2018 19:00,0,0,0
5/29/2018 21:02,0,0,0
5/29/2018 22:00,1.2,0,0
5/29/2018 23:01,1.2,0,0
5/30/2018 0:00,0.5,0,0
5/30/2018 1:01,0.5,0,0
5/30/2018 2:02,0.5,0,0
5/30/2018 3:01,0.5,0,0
5/30/2018 4:01,0.5,0,0
5/30/2018 5:00,0.9,0,0
5/30/2018 6:01,0.2,0,0
5/30/2018 7:00,0.2,0,0
5/30/2018 8:01,0.2,0,0
5/30/2018 9:00,0.2,0,0
5/30/2018 10:01,0.5,0,0
5/30/2018 11:00,0.2,0,0
5/30/2018 12:01,0,0,0
5/30/2018 13:02,0,0,0
5/30/2018 14:01,0,0,0
5/30/2018 15:02,0,0,0
5/30/2018 16:01,0,0,0
5/30/2018 17:02,0,0,0
5/30/2018 18:01,0,0,0
5/30/2018 19:01,0,0,0
5/30/2018 20:00,0,0,0
5/30/2018 21:01,1.5,0,0
5/30/2018 22:00,2.8,0,0
5/30/2018 23:01,3.8,0,0
5/31/2018 0:00,4.8,0,0
5/31/2018 1:01,5.8,0,0
5/31/2018 2:00,2.2,0,0
5/31/2018 3:01,1.5,0,0
5/31/2018 4:00,1.2,0,0
5/31/2018 5:01,0.9,0,0
5/31/2018 6:02,0.5,0,0
5/31/2018 7:01,0.9,0,0
5/31/2018 8:02,0.5,0,0
5/31/2018 9:00,0.2,0,0
5/31/2018 10:01,0.2,0,0
5/31/2018 11:00,0.2,0,0
5/31/2018 12:01,0.2,0,0
5/31/2018 13:02,0,0,0
5/31/2018 14:00,0,0,0
5/31/2018 15:01,0.2,0,0
5/31/2018 16:00,0.2,0,0
5/31/2018 17:01,0.2,0,0
5/31/2018 18:00,0.5,0,0
5/31/2018 19:01,0.9,0,0
5/31/2018 20:00,0.9,0,0
5/31/2018 21:01,1.2,0,0
5/31/2018 22:00,1.2,0,0
5/31/2018 23:01,1.5,0,0
6/1/2018 0:02,1.5,0,0
6/1/2018 1:01,1.8,0,0
6/1/2018 2:01,2.2,0,0
6/1/2018 3:00,2.8,0,0
6/1/2018 4:01,2.5,0,0
6/1/2018 5:00,2.8,0,0
6/1/2018 6:01,3.1,0,0
6/1/2018 7:00,0.9,0,0
6/1/2018 8:01,0.9,0,0
6/1/2018 10:01,0.5,0,0
6/1/2018 11:00,0.5,0,0
6/1/2018 12:01,0.2,0,0
6/1/2018 13:02,0.2,0,0
6/1/2018 14:01,0.9,0,0
6/1/2018 15:02,1.2,0,0
6/1/2018 16:00,0.5,0,0
6/1/2018 17:01,0,0,0
6/1/2018 18:00,0.2,0,0
6/1/2018 19:01,0.2,0,0
6/1/2018 20:00,0,0,0
6/1/2018 21:01,0,0,0
6/1/2018 22:00,0,0,0
6/1/2018 23:01,0.5,0,0
6/2/2018 0:00,0,0,0
6/2/2018 1:01,0.2,0,0
6/2/2018 2:02,0,0,0
6/2/2018 3:00,0,0,0
6/2/2018 5:00,0,0,0
6/2/2018 6:01,0,0,0
6/2/2018 7:01,0,0,0
6/2/2018 8:00,0,0,0
6/2/2018 9:01,0,0,0
6/2/2018 10:00,0.2,0,0
6/2/2018 11:01,0.2,0,0
6/2/2018 12:00,0.2,0,0
6/2/2018 13:01,0.2,0,0
6/2/2018 14:02,1.8,0,0
6/2/2018 15:01,4.8,0,0
6/2/2018 16:02,8.4,0,0
6/2/2018 17:01,11.3,0,0
6/2/2018 18:01,12.1,0,0
6/2/2018 19:00,12.2,0,0
6/2/2018 20:01,12.1,0,0
6/2/2018 21:00,12,0,0
6/2/2018 22:01,12.2,0,0
6/2/2018 23:02,12,0,0
6/3/2018 0:01,12,0,0
6/3/2018 1:02,12.1,0,0
6/3/2018 2:00,12.1,0,0
6/3/2018 3:01,12.2,0,0
6/3/2018 4:00,12.1,0,0
6/3/2018 5:01,12.2,0,0
6/3/2018 6:00,12.3,0,0
6/3/2018 8:01,12.3,0,0
6/3/2018 9:00,12.4,0,0
6/3/2018 10:01,12.5,0,0
6/3/2018 11:00,12.7,0,0
6/3/2018 12:01,13.5,0,0
6/3/2018 13:00,13.2,0.5,0
6/3/2018 14:01,13.7,0.2,0
6/3/2018 15:00,14.3,0.9,0
6/3/2018 16:01,14.9,1.5,0
6/3/2018 17:00,15.3,2.2,0
6/3/2018 18:01,15.7,2.8,0
6/3/2018 19:00,15.9,3.5,0
6/3/2018 20:01,15.9,3.8,0
6/3/2018 21:02,15.7,3.8,0
6/3/2018 22:00,15.8,3.8,0
6/3/2018 23:01,15.8,4.5,0
6/4/2018 0:00,15.9,4.5,0
6/4/2018 2:01,15.9,4.8,0
6/4/2018 3:00,16,5.1,0
6/4/2018 4:01,16,5.1,0
6/4/2018 5:00,16.1,4.5,0
6/4/2018 6:01,16.2,5.8,0
6/4/2018 7:00,16.2,6.4,0
6/4/2018 8:01,16.3,6.4,0
6/4/2018 9:00,16.4,6.4,0
6/4/2018 11:00,17,7.4,0
6/4/2018 12:01,17.5,8.4,0
6/4/2018 13:02,18,10.6,0
6/4/2018 14:00,18.7,10.9,0
6/4/2018 15:01,19,11.2,0
6/4/2018 17:01,19.9,11.6,0
6/4/2018 18:00,20,11.8,0
6/4/2018 19:01,20.2,11.9,0
6/4/2018 20:00,20.2,12,0
6/4/2018 22:01,19.7,12,0
6/4/2018 23:00,19.8,11.9,0
6/5/2018 0:01,19.7,12,0
6/5/2018 1:00,19.7,12.1,0
6/5/2018 2:01,19.8,12,0
6/5/2018 3:02,19.8,12,0
6/5/2018 4:01,19.8,12,0
6/5/2018 5:02,19.9,12,0
6/5/2018 6:01,19.9,12,0
6/5/2018 7:02,20,12.1,0
6/5/2018 8:01,20,12.1,0
6/5/2018 9:02,20,12.2,0
6/5/2018 10:01,20,12.3,0
6/5/2018 11:02,20.4,12.3,0
6/5/2018 12:01,21,12.7,0
6/5/2018 13:01,21.6,12.9,0
6/5/2018 14:00,22.1,13.2,0
6/5/2018 15:01,22.3,13.4,0
6/5/2018 16:00,22.6,13.8,0
6/5/2018 17:01,22.9,13.9,0
6/5/2018 18:00,23.3,14.1,0
6/5/2018 19:01,23.4,14.2,0
6/5/2018 20:02,23.3,14.2,0
6/5/2018 21:01,23.1,14.2,0
6/5/2018 22:02,22.9,14,0
6/5/2018 23:01,22.8,14,0
6/6/2018 0:02,22.8,14,0
6/6/2018 1:00,22.9,14.1,0
6/6/2018 2:01,22.7,14,0
6/6/2018 3:00,22.8,14.1,0
6/6/2018 4:01,22.7,14,0
6/6/2018 5:00,22.9,14,0
6/6/2018 6:01,23.1,14.2,0
6/6/2018 7:00,23.1,14.2,0
6/6/2018 8:01,23,14.2,0
6/6/2018 10:01,23.2,14.4,0
6/6/2018 11:02,23.8,14.6,0
6/6/2018 12:01,24.6,15,0
6/6/2018 13:02,24.9,15.1,0
6/6/2018 14:00,25.5,15.5,0
6/6/2018 15:01,25.8,15.7,0
6/6/2018 16:00,26.5,16.1,0
6/6/2018 17:01,26.9,16.3,0
6/6/2018 17:36,27.3,16.4,0
6/6/2018 18:00,27.4,16.4,0
6/6/2018 18:02,27.9,16.5,0
6/6/2018 18:11,27.5,16.4,0
6/6/2018 19:00,28.8,16.5,0.2
6/6/2018 20:01,28.8,16.4,0.5
6/6/2018 21:02,28.5,16.4,0.5
6/6/2018 22:00,28.6,16.2,0.9
6/6/2018 23:01,28.5,16.1,0.9
6/7/2018 1:00,28,16,1.5
6/7/2018 2:01,28.1,16,1.2
6/7/2018 3:00,27.9,15.8,1.5
6/7/2018 5:01,27.6,15.9,1.5
6/7/2018 6:00,27.8,16,1.8
6/7/2018 7:01,27.7,16,2.2
6/7/2018 8:02,27.7,16.3,1.8
6/7/2018 9:00,27.8,16.3,2.2
6/7/2018 10:01,28.5,16.7,2.5
6/7/2018 11:00,29.5,17.1,2.8
6/7/2018 12:01,30.1,17.5,2.5
6/7/2018 13:01,30.6,17.8,3.1
6/7/2018 14:00,31.5,18.1,3.8
6/7/2018 15:01,32.1,18.4,4.1
6/7/2018 16:00,32.9,18.8,4.8
6/7/2018 17:01,33.8,19,5.1
6/7/2018 18:02,35,19,5.8
6/7/2018 19:00,35.7,19,5.1
6/7/2018 20:01,36.7,18.8,6.1
6/7/2018 21:00,37.4,18.5,6.8
6/7/2018 22:01,38.3,18.2,6.4
6/7/2018 23:02,38.9,18.1,6.4
6/8/2018 1:01,39.9,18,6.8
6/8/2018 2:02,40.7,17.9,6.8
6/8/2018 3:01,40.7,17.9,7.1
6/8/2018 4:01,40.9,17.9,7.1
6/8/2018 5:00,42,17.8,7.1
6/8/2018 6:01,41.3,17.8,7.4
6/8/2018 7:00,41.8,17.9,7.4
6/8/2018 8:01,41.6,18,7.8
6/8/2018 9:01,42,18,8.1
6/8/2018 10:00,41.6,18.8,8.4
6/8/2018 11:01,41.7,19.3,10.4
6/8/2018 12:00,41.8,19.8,10.4
6/8/2018 13:01,42,20.3,10.8
6/8/2018 14:02,42.5,20.6,10.8
6/8/2018 16:01,43.7,21.6,11
6/8/2018 17:02,44.1,21.9,11.2
6/8/2018 18:00,44.6,22,11.4
6/8/2018 19:01,45.6,21.9,11.4
6/8/2018 20:02,46,21.4,11.6
6/8/2018 21:00,48.5,21.1,11.5
6/8/2018 22:01,48.8,20.5,11.5
6/8/2018 23:00,50.2,20.6,11.5
6/9/2018 0:01,50.4,20.6,11.6
6/9/2018 1:02,51.2,20.4,11.6
6/9/2018 2:00,51.6,20.2,11.5
6/9/2018 3:01,52.6,20.2,11.6
6/9/2018 4:00,52.8,20.1,11.6
6/9/2018 4:00,52.8,20.1,11.6
6/9/2018 5:01,53.2,20,11.5
6/9/2018 6:02,53.7,20.3,11.6
6/9/2018 7:00,54.2,20,11.7
6/9/2018 8:01,54.5,20.1,11.7
6/9/2018 9:00,54.4,20.4,11.7
6/9/2018 10:01,54.5,21.2,11.9
6/9/2018 11:02,53.9,22.1,12.1
6/9/2018 12:00,53.6,22.6,12.2
6/9/2018 13:01,54.2,23.1,12.4
6/9/2018 14:00,53.9,23.6,12.5
6/9/2018 15:01,53.6,23.7,12.5
6/9/2018 16:02,53.7,23.9,12.7
6/9/2018 17:00,54.1,23.7,12.8
6/9/2018 18:01,55,23.3,12.7
6/9/2018 19:00,55.5,23.1,12.7
6/9/2018 20:01,55.2,23.1,12.8
6/9/2018 21:02,56.4,22.6,12.8
6/9/2018 22:00,56.5,22.4,12.8
6/9/2018 23:01,56.7,22.2,12.8
6/10/2018 0:00,57,22.3,12.8
6/10/2018 1:01,58.6,22,12.8
6/10/2018 2:02,58,22.1,12.9
6/10/2018 3:01,58.4,21.9,12.9
6/10/2018 4:01,59.6,21.7,12.9
6/10/2018 5:00,59.9,21.7,12.9
6/10/2018 6:01,60.3,21.6,12.9
6/10/2018 7:02,60.3,21.7,12.9
6/10/2018 8:00,60.8,21.6,13
6/10/2018 9:01,60.4,21.9,13
6/10/2018 10:00,60.3,22.6,13.1
6/10/2018 11:01,60.1,23.3,13.4
6/10/2018 12:00,59.4,24.2,13.4
6/10/2018 13:01,59.1,24.7,13.5
6/10/2018 14:01,58.7,25.4,13.7
6/10/2018 15:00,30.9,18.7,0
6/10/2018 16:01,23.9,17.5,0
6/10/2018 17:00,23.9,18.3,3.8
6/10/2018 18:01,23.5,19,11.6
6/10/2018 20:00,23.3,19.9,13.3
6/10/2018 21:01,23.1,20.3,13.4
6/10/2018 22:00,23.3,20.3,13.4
6/11/2018 0:02,23.3,20.5,13.7
6/11/2018 1:00,23.5,20.8,13.6
6/11/2018 2:01,24.3,20.6,13.7
6/11/2018 3:00,23.8,20.6,13.7
6/11/2018 5:02,24.1,20.8,13.8
6/11/2018 7:01,24.5,20.8,13.9
6/11/2018 8:00,24.6,20.8,13.9
6/11/2018 9:01,24.7,20.9,13.8
6/11/2018 10:01,25.1,21.3,13.9
6/11/2018 11:00,25.1,21.9,14
6/11/2018 12:01,25.4,22.4,14.2
6/11/2018 13:00,25.8,23,14.4
6/11/2018 14:01,26.3,23.8,14.5
6/11/2018 15:02,26.9,24.5,14.6
6/11/2018 16:00,27.4,25.1,14.7
6/11/2018 17:01,28.3,25.6,14.9
6/11/2018 18:00,29,25.9,15
6/11/2018 19:01,29.9,26.1,15
6/11/2018 20:02,30.8,26.1,15
6/11/2018 21:00,31.5,25.7,15
6/11/2018 22:01,32.9,25.2,15
6/11/2018 23:00,33,25.1,14.9
6/12/2018 0:01,33.9,25.2,14.9
6/12/2018 1:02,34.6,24.9,15
6/12/2018 2:00,35.7,24.5,15
6/12/2018 3:01,36.3,24.6,14.9
6/12/2018 5:00,37.4,24.3,14.9
6/12/2018 6:01,38,24.2,15
6/12/2018 7:00,38.5,24.3,15.1
6/12/2018 8:01,39.1,24.3,15.1
6/12/2018 9:00,39.6,24.5,15.1
6/12/2018 10:01,40,24.9,15.3
6/12/2018 11:02,40.3,25.7,15.5
6/12/2018 12:01,40.9,26.3,15.6
6/12/2018 13:01,41.1,26.8,15.7
6/12/2018 14:00,41.1,27.3,15.9
6/12/2018 15:01,42.2,27.5,15.9
6/12/2018 16:00,41.7,27.5,16.1
6/12/2018 17:01,22.5,27.5,15.9
6/12/2018 18:02,30.1,27.2,16
6/12/2018 19:00,31.7,26.9,15.8
6/12/2018 20:01,32.4,26.4,15.8
6/12/2018 21:00,32.2,26.3,15.8
6/12/2018 23:02,29.8,25.8,15.8
6/13/2018 0:01,29.2,25.9,15.9
6/13/2018 1:02,28.7,25.5,15.7
6/13/2018 2:01,27.9,25.4,15.8
6/13/2018 3:02,27.4,25.5,15.7
6/13/2018 4:01,26.2,25.5,15.7
6/13/2018 5:02,22.1,25.1,15.7
6/13/2018 6:01,18.9,25.4,15.7
6/13/2018 7:02,17.3,25.2,15.7
6/13/2018 8:00,16,25.1,15.7
6/13/2018 9:01,15.7,24.9,15.7
6/13/2018 10:00,15.9,25.1,15.8
6/13/2018 11:01,16.3,25.3,15.8
6/13/2018 12:00,16.6,25.4,15.7
6/13/2018 13:01,11.9,25.4,15.7
6/13/2018 14:00,2.8,25.2,15.8
6/13/2018 15:01,2.8,25.2,15.8
6/13/2018 17:01,2.8,25.4,16
6/13/2018 18:00,3.1,25.3,16
6/13/2018 19:01,3.5,25.1,16.1
6/13/2018 20:02,3.8,25,15.9
6/13/2018 21:00,3.8,24.5,16
6/13/2018 22:01,4.1,24.3,15.8
6/13/2018 23:00,5.4,24.3,15.8
6/14/2018 0:01,7.4,23.9,15.8
6/14/2018 1:00,10.6,23.7,15.8
6/14/2018 2:01,11.1,23.4,15.8
6/14/2018 3:02,11.6,23.3,15.9
6/14/2018 4:01,12,23.1,15.7
6/14/2018 5:02,12.5,23,15.8
6/14/2018 6:01,12.8,22.8,15.7
6/14/2018 7:02,12.9,22.7,15.8
6/14/2018 8:01,13.3,22.5,15.8
6/14/2018 9:02,13.2,22.4,15.8
6/14/2018 10:01,14.5,22.4,15.9
6/14/2018 11:02,16,22.7,16.2
6/14/2018 12:01,17.3,23.1,16.2
6/14/2018 13:02,18.7,23.6,16.4
6/14/2018 14:00,19.7,24,16.6
6/14/2018 15:01,20.7,24.7,16.8
6/14/2018 16:00,21.7,25.2,16.8
6/14/2018 17:01,22.2,25.6,16.8
6/14/2018 18:00,22.9,25.8,16.8
6/14/2018 18:45,23.4,25.7,16.8
6/14/2018 19:02,23.5,25.8,16.7
6/14/2018 20:00,23.6,25.4,16.7
6/14/2018 21:01,23.9,25.1,16.5
6/14/2018 22:00,24.2,24.7,16.5
6/14/2018 23:01,24,24.6,16.6
6/15/2018 0:00,24.1,24.5,16.6
6/15/2018 1:01,24.3,24.4,16.4
6/15/2018 2:02,24.2,23.9,16.4
6/15/2018 3:00,24.2,23.8,16.4
6/15/2018 5:02,24.6,23.8,16.4
6/15/2018 6:00,24.7,23.6,16.4
6/15/2018 7:01,24.7,23.7,16.5
6/15/2018 8:00,24.7,23.6,16.5
6/15/2018 9:01,24.8,23.6,16.7
6/15/2018 10:00,24.9,23.6,16.6
6/15/2018 11:01,25,24,16.9
